"area_code","area_name","area_type","date","covid_occupied_mv_beds","hospital_cases","new_admissions","dataset"
"E40000006","South West","nhsRegion",2021-04-17,10,77,9,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-18,6,70,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-19,8,74,11,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-20,7,71,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-21,7,68,10,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-22,5,66,9,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-23,4,72,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-24,4,69,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-25,4,67,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-26,4,63,12,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-27,3,49,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-28,3,52,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-29,3,46,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-04-30,3,44,2,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-01,4,41,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-02,5,42,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-03,5,44,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-04,5,39,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-05,4,33,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-06,3,31,5,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-07,3,32,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-08,3,27,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-09,4,30,5,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-10,4,31,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-11,5,26,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-12,4,27,10,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-13,2,17,5,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-14,2,18,1,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-15,3,14,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-16,3,15,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-17,3,15,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-18,3,16,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-19,3,12,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-20,2,15,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-21,2,18,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-22,2,15,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-23,2,16,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-24,3,18,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-25,3,23,0,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-26,2,19,0,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-27,2,16,2,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-28,2,13,1,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-29,2,16,1,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-30,2,14,4,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-05-31,1,15,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-01,1,16,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-02,1,18,1,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-03,1,16,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-04,1,13,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-05,1,14,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-06,2,18,1,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-07,2,18,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-08,2,18,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-09,1,16,10,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-10,1,21,8,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-11,2,18,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-12,2,18,5,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-13,2,19,6,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-14,2,24,3,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-15,2,22,13,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-16,2,23,10,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-17,3,31,9,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-18,5,36,14,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-19,4,32,13,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-20,4,33,7,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-21,5,44,16,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-22,4,44,16,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-23,5,47,21,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-24,5,53,13,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-25,8,62,14,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-26,7,44,12,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-27,10,61,17,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-28,7,70,20,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-29,7,76,16,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-06-30,8,81,28,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-01,8,83,19,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-02,11,89,25,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-03,11,88,29,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-04,13,99,20,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-05,13,108,16,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-06,14,100,30,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-07,13,104,34,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-08,18,99,33,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-09,15,105,26,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-10,16,113,27,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-11,16,120,40,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-12,17,133,48,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-13,19,159,51,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-14,19,160,51,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-15,18,170,65,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-16,21,182,63,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-17,21,204,51,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-18,25,210,60,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-19,29,228,57,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-20,28,223,68,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-21,34,238,63,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-22,41,244,78,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-23,44,254,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-24,45,256,50,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-25,42,264,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-26,44,293,79,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-27,47,321,79,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-28,52,342,60,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-29,49,322,64,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-30,54,333,54,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-07-31,54,316,34,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-01,53,308,64,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-02,51,330,70,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-03,53,333,43,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-04,51,317,82,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-05,53,325,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-06,50,339,66,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-07,50,324,52,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-08,56,345,46,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-09,48,345,59,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-10,51,349,65,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-11,50,368,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-12,50,356,77,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-13,57,369,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-14,57,379,66,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-15,61,399,55,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-16,63,409,70,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-17,68,398,80,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-18,68,400,56,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-19,72,400,66,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-20,68,391,69,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-21,73,411,73,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-22,71,427,50,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-23,63,431,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-24,61,432,70,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-25,69,427,92,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-26,64,443,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-27,64,455,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-28,66,467,76,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-29,65,466,69,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-30,60,460,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-08-31,59,479,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-01,58,471,84,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-02,62,471,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-03,59,470,82,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-04,60,494,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-05,55,497,62,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-06,67,521,89,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-07,65,482,80,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-08,60,501,88,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-09,59,514,82,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-10,66,507,75,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-11,67,512,59,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-12,65,512,60,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-13,62,515,73,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-14,58,491,72,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-15,66,486,78,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-16,61,479,69,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-17,58,451,69,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-18,56,447,49,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-19,50,430,49,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-20,54,442,61,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-21,56,416,52,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-22,61,393,67,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-23,51,362,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-24,54,338,56,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-25,53,329,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-26,50,324,59,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-27,51,328,75,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-28,48,350,62,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-29,44,341,62,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-09-30,44,345,64,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-01,50,334,64,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-02,37,322,55,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-03,36,331,59,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-04,40,347,79,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-05,41,338,92,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-06,42,358,77,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-07,48,359,94,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-08,51,400,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-09,52,413,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-10,47,425,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-11,49,440,75,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-12,53,449,89,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-13,51,433,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-14,52,444,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-15,48,446,68,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-16,51,452,78,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-17,54,469,105,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-18,60,520,118,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-19,60,549,100,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-20,65,571,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-21,61,565,98,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-22,62,558,65,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-23,54,548,96,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-24,53,556,93,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-25,58,597,133,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-26,60,600,118,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-27,64,613,101,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-28,65,617,96,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-29,67,637,102,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-30,67,648,95,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-10-31,75,667,103,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-01,76,696,114,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-02,74,711,89,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-03,76,672,92,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-04,74,637,68,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-05,68,613,84,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-06,67,596,76,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-07,64,591,98,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-08,63,621,104,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-09,63,625,96,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-10,62,598,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-11,65,576,101,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-12,62,567,86,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-13,63,538,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-14,66,572,66,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-15,62,572,78,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-16,63,540,76,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-17,65,547,107,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-18,65,553,67,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-19,65,560,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-20,61,560,90,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-21,63,599,74,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-22,64,611,91,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-23,62,592,81,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-24,62,571,98,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-25,58,568,90,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-26,54,576,72,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-27,58,563,75,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-28,52,539,58,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-29,48,574,79,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-11-30,48,578,97,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-01,51,564,79,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-02,56,562,77,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-03,61,551,68,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-04,58,543,63,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-05,60,542,81,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-06,60,559,89,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-07,58,571,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-08,62,572,99,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-09,63,579,99,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-10,60,572,74,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-11,59,569,71,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-12,60,566,72,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-13,66,582,84,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-14,65,565,83,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-15,59,576,98,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-16,62,570,73,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-17,63,524,82,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-18,57,522,59,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-19,53,514,67,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-20,52,519,87,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-21,52,511,86,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-22,52,491,78,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-23,51,484,90,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-24,51,486,73,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-25,55,464,81,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-26,59,490,91,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-27,59,541,132,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-28,58,562,173,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-29,56,608,160,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-30,56,673,143,"PHE_dashboard"
"E40000006","South West","nhsRegion",2021-12-31,58,699,109,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-01,55,703,106,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-02,53,671,130,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-03,64,772,176,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-04,59,805,149,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-05,53,852,140,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-06,53,852,138,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-07,54,867,105,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-08,51,855,131,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-09,42,856,118,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-10,44,912,149,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-11,37,921,156,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-12,38,941,132,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-13,33,908,124,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-14,31,920,126,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-15,27,924,104,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-16,26,945,115,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-17,23,957,132,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-18,18,913,143,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-19,15,882,132,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-20,14,886,141,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-21,13,847,126,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-22,18,838,94,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-23,17,871,119,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-24,16,898,169,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-25,14,882,145,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-26,16,911,141,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-27,14,835,127,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-28,15,830,114,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-29,17,798,103,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-30,17,831,109,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-01-31,18,869,156,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-01,19,867,146,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-02,17,891,152,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-03,14,870,125,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-04,15,837,121,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-05,15,820,134,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-06,13,827,110,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-07,13,857,117,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-08,11,834,150,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-09,11,802,153,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-10,12,788,129,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-11,8,746,119,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-12,9,708,106,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-13,10,727,145,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-14,10,745,141,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-15,10,765,142,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-16,11,754,143,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-17,13,776,114,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-18,14,759,112,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-19,17,704,99,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-20,16,723,95,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-21,16,742,133,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-22,16,697,116,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-23,16,696,118,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-24,13,680,NA,"PHE_dashboard"
"E40000006","South West","nhsRegion",2022-02-25,11,698,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-01,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-02,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-03,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-04,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-05,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-06,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-07,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-08,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-09,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-10,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-11,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-12,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-13,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-14,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-15,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-16,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-17,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-18,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-19,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-20,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-21,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-22,NA,NA,NA,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-23,NA,NA,1274,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-24,NA,NA,1718,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-25,NA,NA,2087,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-26,NA,NA,1929,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-27,NA,7267,2229,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-28,NA,8278,2193,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-29,NA,9525,2489,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-30,NA,11093,3191,"PHE_dashboard"
"K02000001","United Kingdom","overview",2020-03-31,NA,12597,2832,"PHE_dashboard"
